night_date,temperature_2m (°C),relative_humidity_2m (%),apparent_temperature (°C),cloud_cover (%),surface_pressure (hPa),wind_speed_10m (km/h),wind_direction_10m (°),dew_point_2m (°C),soil_temperature_0_to_7cm (°C),rain (mm),snowfall (cm),wind_gusts_10m (km/h),wind_speed_100m (km/h),wind_direction_100m (°),vapour_pressure_deficit (kPa),hour
2025-02-09,-0.4538461538461539,75.23076923076923,-4.1923076923076925,92.3076923076923,1020.5615384615384,6.992307692307692,269.61538461538464,-4.3,0.3230769230769231,0.0,0.0,14.653846153846153,15.284615384615384,288.15384615384613,0.1453846153846154,11.076923076923077
2025-02-10,-2.792307692307692,63.69230769230769,-7.176923076923076,62.69230769230769,1025.0153846153846,8.284615384615385,339.3076923076923,-8.807692307692308,0.26153846153846155,0.0,0.0,14.961538461538462,17.63076923076923,240.07692307692307,0.1853846153846154,11.076923076923077
2025-02-11,-0.6076923076923078,93.3076923076923,-4.1230769230769235,100.0,1018.3538461538462,7.884615384615385,59.0,-1.6,0.6384615384615385,0.0,0.5438461538461539,16.892307692307693,15.8,70.15384615384616,0.04153846153846154,11.076923076923077
2025-02-12,3.276923076923077,97.46153846153847,-0.46923076923076923,100.0,1013.9769230769232,14.7,96.84615384615384,2.923076923076923,1.7153846153846155,0.5153846153846154,0.0,31.115384615384617,28.715384615384615,100.61538461538461,0.019230769230769232,11.076923076923077
2025-02-13,0.9153846153846152,62.84615384615385,-4.869230769230769,28.692307692307693,1018.6615384615385,20.430769230769233,293.2307692307692,-5.43076923076923,2.5846153846153848,0.0,0.0,45.66923076923077,35.44615384615385,295.15384615384613,0.2530769230769231,11.076923076923077
2025-02-14,-2.923076923076923,58.76923076923077,-7.153846153846154,93.07692307692308,1029.8615384615384,6.915384615384616,184.69230769230768,-9.899999999999999,0.3692307692307692,0.0,0.0,13.653846153846153,14.776923076923076,191.53846153846155,0.20384615384615384,11.076923076923077
2025-02-15,2.6769230769230767,99.3076923076923,0.061538461538461556,100.0,1007.3538461538462,6.1923076923076925,154.0,2.569230769230769,0.8692307692307693,0.7615384615384616,0.02692307692307692,13.8,16.7,173.0,0.005384615384615385,11.076923076923077
2025-02-16,1.9307692307692308,65.07692307692308,-4.792307692307693,18.076923076923077,994.5230769230768,28.976923076923075,274.0,-3.9846153846153842,4.661538461538462,0.1076923076923077,0.0,65.67692307692307,49.23076923076923,275.0769230769231,0.23384615384615384,11.076923076923077
2025-02-17,-3.9846153846153842,42.07692307692308,-10.73076923076923,16.692307692307693,1013.2307692307693,21.815384615384616,285.84615384615387,-15.061538461538463,0.8538461538461538,0.0,0.0,48.400000000000006,37.56153846153846,286.6923076923077,0.27076923076923076,11.076923076923077
2025-02-18,-6.6,40.61538461538461,-12.584615384615384,26.384615384615383,1021.6538461538462,15.376923076923077,298.9230769230769,-17.884615384615383,0.2692307692307692,0.0,0.0,34.34615384615385,26.384615384615383,300.84615384615387,0.2246153846153846,11.076923076923077
2025-02-19,-5.1923076923076925,57.84615384615385,-9.992307692307692,63.07692307692308,1016.0769230769231,9.507692307692308,321.2307692307692,-12.276923076923076,0.1,0.0,0.0,20.069230769230767,17.73846153846154,328.7692307692308,0.17923076923076925,11.076923076923077
2025-02-20,-5.06923076923077,59.30769230769231,-11.538461538461538,60.61538461538461,1012.1615384615385,21.176923076923078,306.38461538461536,-11.784615384615384,-0.3,0.0,0.0376923076923077,46.900000000000006,34.43076923076923,308.2307692307692,0.17230769230769233,11.076923076923077
2025-02-21,-4.1230769230769235,55.30769230769231,-9.515384615384615,0.5384615384615384,1023.4615384615385,13.623076923076923,312.0,-11.899999999999999,-0.49230769230769234,0.0,0.0,28.861538461538462,25.123076923076926,315.2307692307692,0.20692307692307693,11.076923076923077
2025-02-22,-1.0307692307692309,63.53846153846154,-5.8538461538461535,58.15384615384615,1017.1461538461538,12.399999999999999,235.15384615384616,-7.123076923076923,0.13076923076923078,0.0,0.0,24.146153846153844,26.376923076923074,239.53846153846155,0.21,11.076923076923077
2025-02-23,1.2923076923076924,67.76923076923077,-2.246153846153846,82.38461538461539,1014.3153846153847,5.815384615384615,247.0,-4.1230769230769235,1.176923076923077,0.0,0.0,10.600000000000001,12.86153846153846,262.3076923076923,0.22307692307692306,11.076923076923077
2025-02-24,4.838461538461538,59.15384615384615,0.19230769230769232,91.84615384615384,1008.2307692307693,14.738461538461538,203.15384615384616,-2.5153846153846158,4.007692307692308,0.0,0.0,29.784615384615385,30.707692307692305,205.23076923076923,0.3553846153846154,11.076923076923077
2025-02-25,5.484615384615385,77.3076923076923,2.0538461538461537,0.38461538461538464,1003.9846153846154,10.86153846153846,296.84615384615387,1.6999999999999997,5.653846153846154,0.0,0.0,21.33076923076923,23.95384615384615,304.46153846153845,0.22153846153846152,11.076923076923077
2025-02-26,7.746153846153846,72.84615384615384,4.438461538461539,94.92307692307692,1008.5769230769231,11.653846153846153,183.69230769230768,3.023076923076923,6.892307692307692,0.21538461538461537,0.0,22.792307692307695,23.153846153846153,195.0,0.29923076923076924,11.076923076923077
2025-02-27,6.438461538461539,82.3076923076923,3.1153846153846154,50.92307692307692,999.2769230769231,12.976923076923075,282.0,3.5846153846153848,7.023076923076923,0.015384615384615385,0.0,26.16923076923077,25.93846153846154,287.61538461538464,0.18076923076923077,11.076923076923077
2025-02-28,5.730769230769231,57.0,0.9846153846153847,30.692307692307693,999.9307692307692,16.0,203.15384615384616,-2.2,5.761538461538462,0.0,0.0,32.73076923076923,32.353846153846156,206.76923076923077,0.3976923076923077,11.076923076923077
2025-03-01,-1.7923076923076924,43.30769230769231,-8.0,14.846153846153847,1006.823076923077,19.015384615384615,314.0769230769231,-12.823076923076922,3.7615384615384615,0.0,0.0,43.361538461538466,32.43846153846154,315.61538461538464,0.32384615384615384,11.076923076923077
2025-03-02,-4.230769230769231,52.38461538461539,-8.823076923076924,29.846153846153847,1017.8,7.7846153846153845,294.15384615384613,-12.623076923076923,0.5923076923076923,0.0,0.0,16.276923076923076,16.138461538461538,224.0,0.2169230769230769,11.076923076923077
2025-03-03,-1.623076923076923,61.61538461538461,-6.161538461538461,24.0,1019.7307692307693,9.823076923076924,204.3846153846154,-8.146153846153847,0.5076923076923077,0.0,0.0,18.923076923076923,21.584615384615386,211.3846153846154,0.20923076923076925,11.076923076923077
2025-03-04,8.853846153846153,71.38461538461539,4.7615384615384615,38.23076923076923,1011.2923076923076,18.276923076923076,193.23076923076923,3.923076923076923,6.676923076923076,0.0,0.0,36.9,35.46153846153846,195.53846153846155,0.32,11.076923076923077
2025-03-05,10.86923076923077,95.3076923076923,8.1,92.0,988.1692307692308,19.492307692307694,207.84615384615384,10.107692307692307,9.992307692307692,2.4153846153846157,0.0,43.91538461538461,34.76923076923077,211.30769230769232,0.05384615384615385,11.076923076923077
2025-03-06,1.6076923076923075,52.84615384615385,-4.884615384615385,44.38461538461539,996.9846153846154,23.976923076923075,291.61538461538464,-7.038461538461538,4.853846153846154,0.0,0.0,54.88461538461539,42.25384615384615,294.3076923076923,0.3269230769230769,11.076923076923077
2025-03-07,4.892307692307693,56.15384615384615,0.5,86.92307692307692,1000.4461538461538,12.153846153846153,264.61538461538464,-3.5846153846153848,5.5,0.0,0.0,26.746153846153845,24.823076923076922,270.0,0.3961538461538462,11.076923076923077
