0108997743999992023102503004+40650-074067FM-13+007299999V0202301N006719999999N999999999+01501+99999102651ADDMD1410001+9999OD159900821999REMSYN068ROBN4 46/// /2313 10150 40265 54000 90300 333 91216 555 11012 22013=
0108997743999992023102504004+40650-074067FM-13+007299999V0202401N005719999999N999999999+01431+99999102631ADDMD1710041+9999OD159900721999REMSYN068ROBN4 46/// /2411 10143 40263 57004 90400 333 91214 555 11010 22010=
0108997743999992023102505004+40650-074067FM-13+007299999V0202401N003619999999N999999999+01331+99999102651ADDMD1410001+9999OD159900411999REMSYN068ROBN4 46/// /2407 10133 40265 54000 90500 333 91208 555 11006 22007=
0108997743999992023102506004+40650-074067FM-13+007299999V0202401N003119999999N999999999+01301+99999102681ADDMD1310031+9999OD159900411999REMSYN068ROBN4 46/// /2406 10130 40268 53003 90600 333 91208 555 11005 22006=
0108997743999992023102507004+40650-074067FM-13+007299999V0202201N002619999999N999999999+01251+99999102661ADDMD1210031+9999OD159900361999REMSYN068ROBN4 46/// /2205 10125 40266 52003 90700 333 91207 555 11005 22005=
0108997743999992023102508004+40650-074067FM-13+007299999V0202401N002119999999N999999999+01221+99999102601ADDMD1810051+9999OD159900261999REMSYN068ROBN4 46/// /2404 10122 40260 58005 90800 333 91205 555 11003 22004=
0108997743999992023102509004+40650-074067FM-13+007299999V0202401N002619999999N999999999+01221+99999102601ADDMD1710081+9999OD159900361999REMSYN068ROBN4 46/// /2405 10122 40260 57008 90900 333 91207 555 11005 22005=
0108997743999992023102510004+40650-074067FM-13+007299999V0202801N004119999999N999999999+01161+99999102651ADDMD1510001+9999OD159900461999REMSYN068ROBN4 46/// /2808 10116 40265 55000 91000 333 91209 555 11007 22008=
0108997743999992023102511004+40650-074067FM-13+007299999V0202601N003119999999N999999999+01151+99999102641ADDMD1210041+9999OD159900411999REMSYN068ROBN4 46/// /2606 10115 40264 52004 91100 333 91208 555 11006 22006=
0108997743999992023102512004+40650-074067FM-13+007299999V0202701N003119999999N999999999+01131+99999102671ADDMD1110071+9999OD159900411999REMSYN068ROBN4 46/// /2706 10113 40267 51007 91200 333 91208 555 11006 22006=
0108997743999992023102513004+40650-074067FM-13+007299999V0202401N003119999999N999999999+01221+99999102681ADDMD1210031+9999OD159900461999REMSYN068ROBN4 46/// /2406 10122 40268 52003 91300 333 91209 555 11006 22006=
0108997743999992023102514004+40650-074067FM-13+007299999V0202401N002119999999N999999999+01411+99999102671ADDMD1110031+9999OD159900311999REMSYN068ROBN4 46/// /2404 10141 40267 51003 91400 333 91206 555 11004 22004=
0108997743999992023102515004+40650-074067FM-13+007299999V0202301N004119999999N999999999+01681+99999102611ADDMD1810061+9999OD159900511999REMSYN068ROBN4 46/// /2308 10168 40261 58006 91500 333 91210 555 11007 22008=
0108997743999992023102516004+40650-074067FM-13+007299999V0202401N003119999999N999999999+01841+99999102561ADDMD1810121+9999OD159900511999REMSYN068ROBN4 46/// /2406 10184 40256 58012 91600 333 91210 555 11006 22006=
0108997743999992023102517004+40650-074067FM-13+007299999V0202401N005719999999N999999999+01991+99999102501ADDMD1710171+9999OD159900821999REMSYN068ROBN4 46/// /2411 10199 40250 57017 91700 333 91216 555 11010 22011=
0108997743999992023102518004+40650-074067FM-13+007299999V0202101N004119999999N999999999+99999+99999102381ADDMD1810231+9999OD159900671999REMSYN068ROBN4 46/// /2108 1//// 40238 58023 91800 333 91213 555 11008 22008=
0108997743999992023102519004+40650-074067FM-13+007299999V0202401N003619999999N999999999+02211+99999102351ADDMD1610211+9999OD159900461999REMSYN068ROBN4 46/// /2407 10221 40235 56021 91900 333 91209 555 11007 22007=
0108997743999992023102520004+40650-074067FM-13+007299999V0202201N004119999999N999999999+02261+99999102331ADDMD1610171+9999OD159900571999REMSYN068ROBN4 46/// /2208 10226 40233 56017 92000 333 91211 555 11007 22008=
0088997743999992023102521004+40650-074067FM-13+007299999V0202101N003619999999N999999999+99999+99999102351ADDOD159900461999REMSYN062ROBN4 46/// /2107 1//// 40235 92106 333 91209 555 11007 22007=
0108997743999992023102522004+40650-074067FM-13+007299999V0202101N005119999999N999999999+02141+99999102371ADDMD1410001+9999OD159900621999REMSYN068ROBN4 46/// /2110 10214 40237 54000 92200 333 91212 555 11009 22010=
0108997743999992023102523004+40650-074067FM-13+007299999V0202101N005719999999N999999999+02121+99999102351ADDMD1990001+9999OD159900671999REMSYN068ROBN4 46/// /2111 10212 40235 50000 92300 333 91213 555 11010 22011=
0108997743999992023102600004+40650-074067FM-13+007299999V0202501N005119999999N999999999+02111+99999102411ADDMD1310051+9999OD159900621999REMSYN068ROBN4 46/// /2510 10211 40241 53005 90000 333 91212 555 11009 22010=
0108997743999992023102601004+40650-074067FM-13+007299999V0202601N004619999999N999999999+02011+99999102421ADDMD1210051+9999OD159900621999REMSYN068ROBN4 46/// /2609 10201 40242 52005 90100 333 91212 555 11009 22009=
0108997743999992023102602004+40650-074067FM-13+007299999V0202501N006219999999N999999999+02031+99999102431ADDMD1110081+9999OD159900721999REMSYN068ROBN4 46/// /2512 10203 40243 51008 90200 333 91214 555 11011 22012=
0108997743999992023102603004+40650-074067FM-13+007299999V0202501N007719999999N999999999+01931+99999102431ADDMD1410001+9999OD159900931999REMSYN068ROBN4 46/// /2515 10193 40243 54000 90300 333 91218 555 11014 22015=
0088997743999992023102604004+40650-074067FM-13+007299999V0202501N006719999999N999999999+99999+99999102391ADDOD159900821999REMSYN062ROBN4 46/// /2513 1//// 40239 90336 333 91216 555 11012 22013=
0108997743999992023102605004+40650-074067FM-13+007299999V0202901N002619999999N999999999+01741+99999102401ADDMD1710031+9999OD159900361999REMSYN068ROBN4 46/// /2905 10174 40240 57003 90500 333 91207 555 11005 22005=
0108997743999992023102606004+40650-074067FM-13+007299999V0202701N003619999999N999999999+01711+99999102381ADDMD1710051+9999OD159900461999REMSYN068ROBN4 46/// /2707 10171 40238 57005 90600 333 91209 555 11006 22007=
0088997743999992023102607004+40650-074067FM-13+007299999V0202601N004119999999N999999999+01661+99999102361ADDOD159900511999REMSYN062ROBN4 46/// /2608 10166 40236 90636 333 91210 555 11008 22008=
0108997743999992023102608004+40650-074067FM-13+007299999V0202701N002619999999N999999999+01591+99999102321ADDMD1810081+9999OD159900361999REMSYN068ROBN4 46/// /2705 10159 40232 58008 90800 333 91207 555 11005 22005=
0108997743999992023102609004+40650-074067FM-13+007299999V0202301N002119999999N999999999+01641+99999102341ADDMD1710041+9999OD159900261999REMSYN068ROBN4 46/// /2304 10164 40234 57004 90900 333 91205 555 11004 22004=
0108997743999992023102610004+40650-074067FM-13+007299999V0202701N003619999999N999999999+01571+99999102371ADDMD1510001+9999OD159900461999REMSYN068ROBN4 46/// /2707 10157 40237 55000 91000 333 91209 555 11007 22007=
0108997743999992023102611004+40650-074067FM-13+007299999V0202701N003619999999N999999999+01451+99999102381ADDMD1210061+9999OD159900461999REMSYN068ROBN4 46/// /2707 10145 40238 52006 91100 333 91209 555 11006 22007=
0108997743999992023102612004+40650-074067FM-13+007299999V0202801N003119999999N999999999+01431+99999102421ADDMD1310081+9999OD159900411999REMSYN068ROBN4 46/// /2806 10143 40242 53008 91200 333 91208 555 11006 22006=
0108997743999992023102613004+40650-074067FM-13+007299999V0202701N003119999999N999999999+01511+99999102481ADDMD1310111+9999OD159900361999REMSYN068ROBN4 46/// /2706 10151 40248 53011 91300 333 91207 555 11005 22006=
0108997743999992023102614004+40650-074067FM-13+007299999V0202601N003119999999N999999999+01721+99999102471ADDMD1110091+9999OD159900311999REMSYN068ROBN4 46/// /2606 10172 40247 51009 91400 333 91206 555 11005 22006=
0108997743999992023102615004+40650-074067FM-13+007299999V0201501N000519999999N999999999+01821+99999102441ADDMD1990001+9999OD159900151999REMSYN068ROBN4 46/// /1501 10182 40244 50000 91500 333 91203 555 11001 22001=
0108997743999992023102616004+40650-074067FM-13+007299999V0201701N002119999999N999999999+01831+99999102371ADDMD1810111+9999OD159900211999REMSYN068ROBN4 46/// /1704 10183 40237 58011 91600 333 91204 555 11004 22004=
0108997743999992023102617004+40650-074067FM-13+007299999V0201601N005119999999N999999999+02051+99999102261ADDMD1810211+9999OD159900511999REMSYN068ROBN4 46/// /1610 10205 40226 58021 91700 333 91210 555 11009 22010=
0108997743999992023102618004+40650-074067FM-13+007299999V0201601N005119999999N999999999+02231+99999102181ADDMD1810261+9999OD159900571999REMSYN068ROBN4 46/// /1610 10223 40218 58026 91800 333 91211 555 11009 22010=
0108997743999992023102619004+40650-074067FM-13+007299999V0201801N007219999999N999999999+02291+99999102131ADDMD1610241+9999OD159900721999REMSYN068ROBN4 46/// /1814 10229 40213 56024 91900 333 91214 555 11012 22014=
0108997743999992023102620004+40650-074067FM-13+007299999V0201801N007719999999N999999999+02151+99999102101ADDMD1610161+9999OD159900821999REMSYN068ROBN4 46/// /1815 10215 40210 56016 92000 333 91216 555 11014 22015=
0108997743999992023102621004+40650-074067FM-13+007299999V0201701N006219999999N999999999+02201+99999102111ADDMD1610071+9999OD159900671999REMSYN068ROBN4 46/// /1712 10220 40211 56007 92100 333 91213 555 11011 22012=
0108997743999992023102622004+40650-074067FM-13+007299999V0201801N005719999999N999999999+02121+99999102111ADDMD1510001+9999OD159900621999REMSYN068ROBN4 46/// /1811 10212 40211 55000 92200 333 91212 555 11010 22011=
0108997743999992023102623004+40650-074067FM-13+007299999V0201801N004619999999N999999999+99999+99999102151ADDMD1310051+9999OD159900461999REMSYN068ROBN4 46/// /1809 1//// 40215 53005 92300 333 91209 555 11008 22009=
0108997743999992023102700004+40650-074067FM-13+007299999V0201801N004119999999N999999999+02201+99999102151ADDMD1210041+9999OD159900461999REMSYN068ROBN4 46/// /1808 10220 40215 52004 90000 333 91209 555 11007 22008=
0108997743999992023102701004+40650-074067FM-13+007299999V0202401N003119999999N999999999+02271+99999102131ADDMD1990001+9999OD159900511999REMSYN068ROBN4 46/// /2406 10227 40213 50000 90100 333 91210 555 11006 22006=
0108997743999992023102702004+40650-074067FM-13+007299999V0202601N006219999999N999999999+02151+99999102161ADDMD1510001+9999OD159900671999REMSYN068ROBN4 46/// /2612 10215 40216 55000 90200 333 91213 555 11011 22011=
0108997743999992023102703004+40650-074067FM-13+007299999V0202601N007219999999N999999999+02071+99999102141ADDMD1410001+9999OD159900821999REMSYN068ROBN4 46/// /2614 10207 40214 54000 90300 333 91216 555 11013 22014=
0108997743999992023102704004+40650-074067FM-13+007299999V0202601N006219999999N999999999+01981+99999102131ADDMD1990001+9999OD159900671999REMSYN068ROBN4 46/// /2612 10198 40213 50000 90400 333 91213 555 11011 22012=
0108997743999992023102705004+40650-074067FM-13+007299999V0202601N006219999999N999999999+01881+99999102141ADDMD1410001+9999OD159900621999REMSYN068ROBN4 46/// /2612 10188 40214 54000 90500 333 91212 555 11011 22011=
0108997743999992023102706004+40650-074067FM-13+007299999V0201701N003619999999N999999999+01891+99999102091ADDMD1810051+9999OD159900411999REMSYN068ROBN4 46/// /1707 10189 40209 58005 90600 333 91208 555 11006 22007=
0108997743999992023102707004+40650-074067FM-13+007299999V0201801N003119999999N999999999+01761+99999102081ADDMD1710051+9999OD159900361999REMSYN068ROBN4 46/// /1806 10176 40208 57005 90700 333 91207 555 11006 22006=
0108997743999992023102708004+40650-074067FM-13+007299999V0209999C000019999999N999999999+01711+99999102081ADDMD1610061+9999OD159900051999REMSYN068ROBN4 46/// /0000 10171 40208 56006 90800 333 91201 555 11000 22000=
0108997743999992023102709004+40650-074067FM-13+007299999V0209999C000019999999N999999999+01681+99999102051ADDMD1810041+9999OD159900001999REMSYN068ROBN4 46/// /0000 10168 40205 58004 90900 333 91200 555 11000 22000=
0108997743999992023102710004+40650-074067FM-13+007299999V0201901N002119999999N999999999+01751+99999102061ADDMD1410001+9999OD159900311999REMSYN068ROBN4 46/// /1904 10175 40206 54000 91000 333 91206 555 11004 22004=
0108997743999992023102711004+40650-074067FM-13+007299999V0202601N002619999999N999999999+01611+99999102071ADDMD1510001+9999OD159900361999REMSYN068ROBN4 46/// /2605 10161 40207 55000 91100 333 91207 555 11005 22005=
0108997743999992023102712004+40650-074067FM-13+007299999V0202701N003619999999N999999999+01621+99999102081ADDMD1210031+9999OD159900411999REMSYN068ROBN4 46/// /2707 10162 40208 52003 91200 333 91208 555 11007 22007=
0108997743999992023102713004+40650-074067FM-13+007299999V0202601N004119999999N999999999+01641+99999102131ADDMD1310071+9999OD159900511999REMSYN068ROBN4 46/// /2608 10164 40213 53007 91300 333 91210 555 11008 22008=
0108997743999992023102714004+40650-074067FM-13+007299999V0202601N002619999999N999999999+01741+99999102081ADDMD1990001+9999OD159900361999REMSYN068ROBN4 46/// /2605 10174 40208 50000 91400 333 91207 555 11005 22005=
0108997743999992023102715004+40650-074067FM-13+007299999V0202701N002119999999N999999999+01851+99999102021ADDMD1810061+9999OD159900261999REMSYN068ROBN4 46/// /2704 10185 40202 58006 91500 333 91205 555 11004 22004=
0108997743999992023102716004+40650-074067FM-13+007299999V0202801N003119999999N999999999+01911+99999101971ADDMD1710161+9999OD159900311999REMSYN068ROBN4 46/// /2806 10191 40197 57016 91600 333 91206 555 11005 22006=
0108997743999992023102717004+40650-074067FM-13+007299999V0202701N005119999999N999999999+02031+99999101911ADDMD1710171+9999OD159900511999REMSYN068ROBN4 46/// /2710 10203 40191 57017 91700 333 91210 555 11009 22010=
0108997743999992023102718004+40650-074067FM-13+007299999V0201601N001019999999N999999999+02081+99999101851ADDMD1810171+9999OD159900101999REMSYN068ROBN4 46/// /1602 10208 40185 58017 91800 333 91202 555 11002 22002=
0108997743999992023102719004+40650-074067FM-13+007299999V0202501N001519999999N999999999+02221+99999101751ADDMD1810221+9999OD159900211999REMSYN068ROBN4 46/// /2503 10222 40175 58022 91900 333 91204 555 11003 22003=
0108997743999992023102720004+40650-074067FM-13+007299999V0202601N001519999999N999999999+02311+99999101731ADDMD1610181+9999OD159900211999REMSYN068ROBN4 46/// /2603 10231 40173 56018 92000 333 91204 555 11003 22003=
0108997743999992023102721004+40650-074067FM-13+007299999V0202201N004619999999N999999999+02331+99999101701ADDMD1610151+9999OD159900571999REMSYN068ROBN4 46/// /2209 10233 40170 56015 92100 333 91211 555 11008 22009=
0108997743999992023102722004+40650-074067FM-13+007299999V0202201N006219999999N999999999+02241+99999101691ADDMD1710061+9999OD159900721999REMSYN068ROBN4 46/// /2212 10224 40169 57006 92200 333 91214 555 11011 22012=
0108997743999992023102723004+40650-074067FM-13+007299999V0202401N006719999999N999999999+02171+99999101711ADDMD1510001+9999OD159900821999REMSYN068ROBN4 46/// /2413 10217 40171 55000 92300 333 91216 555 11012 22013=
0108997743999992023102800004+40650-074067FM-13+007299999V0202401N007719999999N999999999+02151+99999101681ADDMD1990001+9999OD159900981999REMSYN068ROBN4 46/// /2415 10215 40168 50000 90000 333 91219 555 11013 22015=
0108997743999992023102801004+40650-074067FM-13+007299999V0202601N006219999999N999999999+99999+99999101681ADDMD1410001+9999OD159900721999REMSYN068ROBN4 46/// /2612 1//// 40168 54000 90100 333 91214 555 11011 22012=
0108997743999992023102802004+40650-074067FM-13+007299999V0202601N007219999999N999999999+02011+99999101691ADDMD1510001+9999OD159900771999REMSYN068ROBN4 46/// /2614 10201 40169 55000 90200 333 91215 555 11013 22014=
0108997743999992023102803004+40650-074067FM-13+007299999V0202601N004119999999N999999999+01981+99999101711ADDMD1210031+9999OD159900461999REMSYN068ROBN4 46/// /2608 10198 40171 52003 90300 333 91209 555 11007 22008=
0108997743999992023102804004+40650-074067FM-13+007299999V0202701N004619999999N999999999+01941+99999101661ADDMD1990001+9999OD159900511999REMSYN068ROBN4 46/// /2709 10194 40166 50000 90400 333 91210 555 11008 22009=
0088997743999992023102805004+40650-074067FM-13+007299999V0202801N003119999999N999999999+01871+99999101641ADDOD159900311999REMSYN062ROBN4 46/// /2806 10187 40164 90506 333 91206 555 11005 22006=
0108997743999992023102806004+40650-074067FM-13+007299999V0202601N003119999999N999999999+99999+99999101611ADDMD1610101+9999OD159900361999REMSYN068ROBN4 46/// /2606 1//// 40161 56010 90600 333 91207 555 11006 22006=
0108997743999992023102807004+40650-074067FM-13+007299999V0203001N001519999999N999999999+01851+99999101591ADDMD1710071+9999OD159900261999REMSYN068ROBN4 46/// /3003 10185 40159 57007 90700 333 91205 555 11003 22003=
0108997743999992023102808004+40650-074067FM-13+007299999V0202701N003619999999N999999999+01841+99999101561ADDMD1710081+9999OD159900461999REMSYN068ROBN4 46/// /2707 10184 40156 57008 90800 333 91209 555 11006 22007=
0108997743999992023102809004+40650-074067FM-13+007299999V0202601N003119999999N999999999+01841+99999101561ADDMD1710051+9999OD159900361999REMSYN068ROBN4 46/// /2606 10184 40156 57005 90900 333 91207 555 11006 22006=
0108997743999992023102810004+40650-074067FM-13+007299999V0202701N005719999999N999999999+01831+99999101571ADDMD1510001+9999OD159900671999REMSYN068ROBN4 46/// /2711 10183 40157 55000 91000 333 91213 555 11010 22011=
0108997743999992023102811004+40650-074067FM-13+007299999V0202701N007219999999N999999999+01851+99999101581ADDMD1410001+9999OD159900881999REMSYN068ROBN4 46/// /2714 10185 40158 54000 91100 333 91217 555 11012 22014=
0108997743999992023102812004+40650-074067FM-13+007299999V0202701N006219999999N999999999+01781+99999101631ADDMD1310071+9999OD159900671999REMSYN068ROBN4 46/// /2712 10178 40163 53007 91200 333 91213 555 11011 22012=
0108997743999992023102813004+40650-074067FM-13+007299999V0202701N004119999999N999999999+99999+99999101691ADDMD1310121+9999OD159900511999REMSYN068ROBN4 46/// /2708 1//// 40169 53012 91300 333 91210 555 11008 22008=
0108997743999992023102814004+40650-074067FM-13+007299999V0202801N004119999999N999999999+02051+99999101671ADDMD1110091+9999OD159900511999REMSYN068ROBN4 46/// /2808 10205 40167 51009 91400 333 91210 555 11007 22008=
0108997743999992023102815004+40650-074067FM-13+007299999V0202701N004619999999N999999999+02161+99999101641ADDMD1990001+9999OD159900511999REMSYN068ROBN4 46/// /2709 10216 40164 50000 91500 333 91210 555 11008 22009=
0108997743999992023102816004+40650-074067FM-13+007299999V0202901N005719999999N999999999+02381+99999101641ADDMD1710051+9999OD159900721999REMSYN068ROBN4 46/// /2911 10238 40164 57005 91600 333 91214 555 11010 22011=
0108997743999992023102817004+40650-074067FM-13+007299999V0202701N006219999999N999999999+02441+99999101571ADDMD1810101+9999OD159900721999REMSYN068ROBN4 46/// /2712 10244 40157 58010 91700 333 91214 555 11011 22011=
0088997743999992023102818004+40650-074067FM-13+007299999V0202801N006219999999N999999999+02571+99999101521ADDOD159900771999REMSYN062ROBN4 46/// /2812 10257 40152 91748 333 91215 555 11011 22012=
0108997743999992023102819004+40650-074067FM-13+007299999V0202701N006719999999N999999999+02641+99999101461ADDMD1710181+9999OD159900821999REMSYN068ROBN4 46/// /2713 10264 40146 57018 91900 333 91216 555 11012 22013=
0088997743999992023102820004+40650-074067FM-13+007299999V0202901N005719999999N999999999+02661+99999101481ADDOD159900821999REMSYN062ROBN4 46/// /2911 10266 40148 91948 333 91216 555 11010 22011=
0088997743999992023102821004+40650-074067FM-13+007299999V0202801N006719999999N999999999+02691+99999101481ADDOD159900771999REMSYN062ROBN4 46/// /2813 10269 40148 92036 333 91215 555 11012 22013=
0108997743999992023102822004+40650-074067FM-13+007299999V0202801N005119999999N999999999+02641+99999101541ADDMD1210081+9999OD159900621999REMSYN068ROBN4 46/// /2810 10264 40154 52008 92200 333 91212 555 11009 22010=
0088997743999992023102823004+40650-074067FM-13+007299999V0202801N005119999999N999999999+02571+99999101611ADDOD159900621999REMSYN062ROBN4 46/// /2810 10257 40161 92248 333 91212 555 11009 22010=
0108997743999992023102900004+40650-074067FM-13+007299999V0203201N006219999999N999999999+02511+99999101671ADDMD1210161+9999OD159900881999REMSYN068ROBN4 46/// /3212 10251 40167 52016 90000 333 91217 555 11011 22011=
0108997743999992023102901004+40650-074067FM-13+007299999V0203601N006219999999N999999999+02251+99999101741ADDMD1110201+9999OD159900721999REMSYN068ROBN4 46/// /3612 10225 40174 51020 90100 333 91214 555 11011 22012=
0108997743999992023102902004+40650-074067FM-13+007299999V0203501N005719999999N999999999+02091+99999101841ADDMD1310201+9999OD159900821999REMSYN068ROBN4 46/// /3511 10209 40184 53020 90200 333 91216 555 11010 22011=
0108997743999992023102903004+40650-074067FM-13+007299999V0203401N006219999999N999999999+02011+99999101851ADDMD1110181+9999OD159900771999REMSYN068ROBN4 46/// /3412 10201 40185 51018 90300 333 91215 555 11011 22012=
0088997743999992023102904004+40650-074067FM-13+007299999V0203501N006719999999N999999999+01921+99999101881ADDOD159900821999REMSYN062ROBN4 46/// /3513 10192 40188 90336 333 91216 555 11012 22013=
0108997743999992023102905004+40650-074067FM-13+007299999V0203601N005719999999N999999999+01771+99999101881ADDMD1210041+9999OD159900721999REMSYN068ROBN4 46/// /3611 10177 40188 52004 90500 333 91214 555 11010 22011=
0108997743999992023102906004+40650-074067FM-13+007299999V0203601N006219999999N999999999+01691+99999101931ADDMD1210081+9999OD159900771999REMSYN068ROBN4 46/// /3612 10169 40193 52008 90600 333 91215 555 11011 22012=
0088997743999992023102907004+40650-074067FM-13+007299999V0200101N004619999999N999999999+01651+99999101951ADDOD159900621999REMSYN062ROBN4 46/// /0109 10165 40195 90642 333 91212 555 11008 22009=
0108997743999992023102908004+40650-074067FM-13+007299999V0200301N007219999999N999999999+01561+99999101911ADDMD1110031+9999OD159900821999REMSYN068ROBN4 46/// /0314 10156 40191 51003 90800 333 91216 555 11012 22014=
0108997743999992023102909004+40650-074067FM-13+007299999V0200101N005119999999N999999999+01441+99999101971ADDMD1310041+9999OD159900671999REMSYN068ROBN4 46/// /0110 10144 40197 53004 90900 333 91213 555 11009 22010=
0108997743999992023102910004+40650-074067FM-13+007299999V0200101N005719999999N999999999+01401+99999102021ADDMD1310121+9999OD159900621999REMSYN068ROBN4 46/// /0111 10140 40202 53012 91000 333 91212 555 11010 22011=
0108997743999992023102911004+40650-074067FM-13+007299999V0200101N003119999999N999999999+01391+99999102001ADDMD1110091+9999OD159900411999REMSYN068ROBN4 46/// /0106 10139 40200 51009 91100 333 91208 555 11006 22006=
0088997743999992023102912004+40650-074067FM-13+007299999V0200501N003119999999N999999999+01421+99999101961ADDOD159900461999REMSYN062ROBN4 46/// /0506 10142 40196 91148 333 91209 555 11006 22006=
0108997743999992023102913004+40650-074067FM-13+007299999V0200501N004119999999N999999999+01381+99999101991ADDMD1710031+9999OD159900511999REMSYN068ROBN4 46/// /0508 10138 40199 57003 91300 333 91210 555 11007 22008=
0108997743999992023102914004+40650-074067FM-13+007299999V0200601N003619999999N999999999+01321+99999101981ADDMD1410001+9999OD159900461999REMSYN068ROBN4 46/// /0607 10132 40198 54000 91400 333 91209 555 11006 22007=
0088997743999992023102915004+40650-074067FM-13+007299999V0200401N005119999999N999999999+01311+99999102001ADDOD159900571999REMSYN062ROBN4 46/// /0410 10131 40200 91436 333 91211 555 11009 22010=
0108997743999992023102916004+40650-074067FM-13+007299999V0200201N007719999999N999999999+01221+99999101991ADDMD1990001+9999OD159900821999REMSYN068ROBN4 46/// /0215 10122 40199 50000 91600 333 91216 555 11013 22015=
0108997743999992023102917004+40650-074067FM-13+007299999V0200601N007719999999N999999999+01231+99999101881ADDMD1810101+9999OD159900931999REMSYN068ROBN4 46/// /0615 10123 40188 58010 91700 333 91218 555 11014 22015=
0108997743999992023102918004+40650-074067FM-13+007299999V0200501N008219999999N999999999+01211+99999101801ADDMD1810231+9999OD159901031999REMSYN068ROBN4 46/// /0516 10121 40180 58023 91800 333 91220 555 11014 22016=
0108997743999992023102919004+40650-074067FM-13+007299999V0200501N006219999999N999999999+01191+99999101781ADDMD1610211+9999OD159900771999REMSYN068ROBN4 46/// /0512 10119 40178 56021 91900 333 91215 555 11011 22012=
0108997743999992023102920004+40650-074067FM-13+007299999V0200801N006219999999N999999999+01211+99999101701ADDMD1710181+9999OD159900771999REMSYN068ROBN4 46/// /0812 10121 40170 57018 92000 333 91215 555 11011 22012=
0108997743999992023102921004+40650-074067FM-13+007299999V0200701N005119999999N999999999+01221+99999101701ADDMD1710101+9999OD159900671999REMSYN068ROBN4 46/// /0710 10122 40170 57010 92100 333 91213 555 11009 22010=
0088997743999992023102922004+40650-074067FM-13+007299999V0200601N005119999999N999999999+01231+99999101711ADDOD159900571999REMSYN062ROBN4 46/// /0610 10123 40171 92148 333 91211 555 11009 22010=
0088997743999992023102923004+40650-074067FM-13+007299999V0200601N005719999999N999999999+01231+99999101701ADDOD159900671999REMSYN062ROBN4 46/// /0611 10123 40170 92236 333 91213 555 11010 22011=
0108997743999992023103000004+40650-074067FM-13+007299999V0200601N005119999999N999999999+01251+99999101711ADDMD1410001+9999OD159900671999REMSYN068ROBN4 46/// /0610 10125 40171 54000 90000 333 91213 555 11009 22010=
0088997743999992023103001004+40650-074067FM-13+007299999V0200501N005719999999N999999999+01221+99999101691ADDOD159900721999REMSYN062ROBN4 46/// /0511 10122 40169 90036 333 91214 555 11010 22011=
0088997743999992023103002004+40650-074067FM-13+007299999V0200501N005719999999N999999999+01191+99999101661ADDOD159900621999REMSYN062ROBN4 46/// /0511 10119 40166 90142 333 91212 555 11010 22010=
0088997743999992023103003004+40650-074067FM-13+007299999V0200201N003619999999N999999999+01151+99999101611ADDOD159900461999REMSYN062ROBN4 46/// /0207 10115 40161 90248 333 91209 555 11007 22007=
0108997743999992023103004004+40650-074067FM-13+007299999V0200101N005119999999N999999999+01121+99999101551ADDMD1810121+9999OD159900571999REMSYN068ROBN4 46/// /0110 10112 40155 58012 90400 333 91211 555 11009 22010=
0108997743999992023103005004+40650-074067FM-13+007299999V0200101N004119999999N999999999+01111+99999101511ADDMD1610141+9999OD159900511999REMSYN068ROBN4 46/// /0108 10111 40151 56014 90500 333 91210 555 11007 22008=
0108997743999992023103006004+40650-074067FM-13+007299999V0203501N003619999999N999999999+01121+99999101411ADDMD1810191+9999OD159900411999REMSYN068ROBN4 46/// /3507 10112 40141 58019 90600 333 91208 555 11006 22007=
0108997743999992023103007004+40650-074067FM-13+007299999V0203601N002619999999N999999999+01111+99999101321ADDMD1810231+9999OD159900361999REMSYN068ROBN4 46/// /3605 10111 40132 58023 90700 333 91207 555 11005 22005=
0108997743999992023103008004+40650-074067FM-13+007299999V0200101N002619999999N999999999+01161+99999101161ADDMD1810351+9999OD159900311999REMSYN068ROBN4 46/// /0105 10116 40116 58035 90800 333 91206 555 11004 22005=
0108997743999992023103009004+40650-074067FM-13+007299999V0200401N002619999999N999999999+01311+99999101081ADDMD1610331+9999OD159900461999REMSYN068ROBN4 46/// /0405 10131 40108 56033 90900 333 91209 555 11005 22005=
0108997743999992023103010004+40650-074067FM-13+007299999V0203201N001519999999N999999999+01221+99999101051ADDMD1610271+9999OD159900151999REMSYN068ROBN4 46/// /3203 10122 40105 56027 91000 333 91203 555 11003 22003=
0108997743999992023103011004+40650-074067FM-13+007299999V0203601N002119999999N999999999+01161+99999100981ADDMD1610181+9999OD159900261999REMSYN068ROBN4 46/// /3604 10116 40098 56018 91100 333 91205 555 11003 22004=
0088997743999992023103012004+40650-074067FM-13+007299999V0203501N001519999999N999999999+01161+99999100921ADDOD159900151999REMSYN062ROBN4 46/// /3503 10116 40092 91136 333 91203 555 11003 22003=
0108997743999992023103013004+40650-074067FM-13+007299999V0203001N002119999999N999999999+01211+99999100851ADDMD1710201+9999OD159900311999REMSYN068ROBN4 46/// /3004 10121 40085 57020 91300 333 91206 555 11003 22004=
0108997743999992023103014004+40650-074067FM-13+007299999V0203001N003119999999N999999999+01221+99999100801ADDMD1610181+9999OD159900361999REMSYN068ROBN4 46/// /3006 10122 40080 56018 91400 333 91207 555 11006 22006=
