date,state,light_mean,light_median,light_max,light_std,quality_high_pct,quality_ephemeral_pct,quality_poor_pct,cloud_clear_pct,cloud_cloudy_pct,snow_coverage_pct,lunar_irradiance_mean,has_gaps,gap_fill_effectiveness,gap_fill_pct,quality_score
2023-10-23,NJ,0.5,0.5,0.5,0.0,0.9862105875509017,0.013789412449098313,0.0,1.0,0.0,0.0,8.613595582449433,True,0.1931634671320535,19.316346713205352,0.9931052937754508
2023-10-24,NJ,0.6080698080279232,0.5,34.4,1.9109912110576033,0.9979848749272833,0.002015125072716696,0.0,1.0,0.0,0.0,7.609493978363187,True,0.003360093077370564,0.3360093077370564,0.9989924374636416
2023-10-25,NJ,1.317756835369401,0.5,49.0,6.24439590942331,0.9993996509598604,0.000600349040139616,0.0,1.0,0.0,0.0,6.871919635273052,True,0.0037277486910994766,0.37277486910994767,0.9996998254799301
2023-10-26,NJ,66.57779499709135,66.60000000000001,66.60000000000001,0.04156246066696642,0.9843304246655032,0.0156695753344968,0.0,1.0,0.0,0.0,7.85697349129248,True,0.5884397905759162,58.843979057591625,0.9921652123327516
2023-10-27,NJ,89.0,89.0,89.0,0.0,0.982934264107039,0.017065735892961023,0.0,1.0,0.0,0.0,7.645747693162861,True,0.6781384525887144,67.81384525887144,0.9914671320535196
2023-10-28,NJ,125.0327152995928,124.5,127.30000000000001,1.075941896998653,0.9192553810354858,0.08074461896451425,0.0,1.0,0.0,0.0,7.664213600530314,True,0.30849098312972656,30.849098312972657,0.9596276905177428
2023-10-29,NJ,133.1063581151832,132.6,136.1,1.1751792823863176,0.8722978475858058,0.1277021524141943,0.0,1.0,0.0,0.0,8.106664865267511,True,0.7983525305410122,79.83525305410122,0.9361489237929028
2023-10-30,NJ,88.24305852239675,88.2,88.30000000000001,0.049515814531156506,0.9828411867364747,0.01672134962187318,0.0,1.0,0.0,0.0,8.043470093606752,True,0.9743106457242583,97.43106457242583,0.9914205933682374
2023-10-31,NJ,63.79999999999999,63.800000000000004,63.800000000000004,1.4210854715202004e-14,0.9912134962187318,0.008763234438627109,0.0,1.0,0.0,0.0,8.00832999084741,True,0.8817312390924956,88.17312390924957,0.9956067481093658
2023-11-01,NJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,1.0
2023-11-02,NJ,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,False,0.0,0.0,1.0
2023-11-03,NJ,23.449787085514835,23.400000000000002,23.8,0.13204575086640288,0.6713810354857476,0.2184153577661431,0.0,1.0,0.0,0.0,8.52114476939766,True,0.013184409540430483,1.3184409540430482,0.8356905177428737
2023-11-04,NJ,16.609810820244327,16.6,16.900000000000002,0.05335722893321884,0.7784805119255381,0.20752065154159394,0.0,1.0,0.0,0.0,7.7049289272249455,True,0.3961326352530541,39.613263525305406,0.889240255962769
2023-11-05,NJ,11.532247585805703,11.5,11.600000000000001,0.0467423982084158,0.9793182082606167,0.02068179173938336,0.0,1.0,0.0,0.0,7.344676698711503,True,0.3282699243746364,32.826992437463645,0.9896591041303082
2023-11-06,NJ,7.799999999999998,7.800000000000001,7.800000000000001,2.6645352591003757e-15,0.9795555555555555,0.020444444444444446,0.0,1.0,0.0,0.0,7.5836457348073605,True,0.4904479348458406,49.04479348458406,0.9897777777777776
2023-11-07,NJ,4.995315881326353,5.0,5.0,0.027871176648081506,0.9844048865619546,0.015595113438045375,0.0,1.0,0.0,0.0,8.02405673338616,True,0.8973635834787668,89.73635834787667,0.9922024432809773
2023-11-08,NJ,0.7655357766143106,0.5,2.9000000000000004,0.7386140983232374,0.9756695753344968,0.0243304246655032,0.0,1.0,0.0,0.0,9.17128663637102,True,0.10331588132635253,10.331588132635252,0.9878347876672484
2023-11-09,NJ,0.5,0.5,0.5,0.0,0.9544386271087841,0.045561372891215826,0.0,1.0,0.0,0.0,8.175276816663915,True,0.7081931355439209,70.8193135543921,0.9772193135543921
2023-11-10,NJ,0.5,0.5,0.5,0.0,0.9802443280977312,0.019755671902268762,0.0,1.0,0.0,0.0,8.017890526185322,True,0.844737638161722,84.4737638161722,0.9901221640488655
2023-11-11,NJ,0.5,0.5,0.5,0.0,0.9841349621873182,0.015865037812681792,0.0,1.0,0.0,0.0,7.349537879116554,True,0.25192786503781267,25.192786503781267,0.9920674810936592
2023-11-12,NJ,0.5,0.5,0.5,0.0,0.9994601512507272,0.000539848749272833,0.0,1.0,0.0,0.0,7.688403991224915,True,0.019360093077370563,1.9360093077370564,0.9997300756253635
2023-11-13,NJ,0.5,0.5,0.5,0.0,0.9998417684700407,0.00015823152995927866,0.0,1.0,0.0,0.0,8.718650583682011,True,0.05235602094240838,5.2356020942408374,0.9999208842350202
2023-11-14,NJ,0.5,0.5,0.5,0.0,0.9998883071553228,0.00011169284467713787,0.0,1.0,0.0,0.0,8.989737943880135,True,0.010354857475276324,1.0354857475276324,0.9999441535776614
2024-03-01,NJ,26.199999999999992,26.200000000000003,26.200000000000003,1.0658141036401503e-14,0.9642070971495055,0.035792902850494475,0.0,1.0,0.0,0.0,7.867716465289878,True,0.16207097149505525,16.207097149505525,0.9821035485747527
2024-03-02,NJ,19.40629668411868,19.400000000000002,19.5,0.02429033101826697,1.0,0.0,0.0,1.0,0.0,0.0,9.911451489777487,True,1.0,100.0,1.0
2024-03-03,NJ,13.264344851657942,14.0,14.0,3.0617399469448445,0.9866247818499128,0.01337521815008726,0.0,1.0,0.0,0.0,7.681267034487982,True,0.6232321116928446,62.32321116928446,0.9933123909249564
2024-03-04,NJ,1.0328530541012215,0.5,9.3,2.0988507566822734,0.9420919139034323,0.05790808609656777,0.0,1.0,0.0,0.0,9.158170395020289,True,0.30037463641652123,30.037463641652124,0.971045956951716
2024-03-05,NJ,0.5,0.5,0.5,0.0,0.9903944153577662,0.009605584642233857,0.0,1.0,0.0,0.0,9.76210081293261,True,0.9844700407213496,98.44700407213496,0.9951972076788831
2024-03-06,NJ,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.909835783385889,True,1.0,100.0,1.0
2024-03-07,NJ,0.5,0.5,0.5,0.0,0.9822082606166376,0.01779173938336242,0.0,1.0,0.0,0.0,9.738795688217204,True,0.9386340895869691,93.86340895869691,0.9911041303083188
2024-03-08,NJ,0.5,0.5,0.5,0.0,0.9997673065735893,0.0002326934264107039,0.0,1.0,0.0,0.0,7.938939845370997,True,0.004025596276905178,0.4025596276905178,0.9998836532867945
2024-03-09,NJ,0.5,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,0.0,9.759803398916658,True,1.0,100.0,1.0
2024-03-10,NJ,0.5,0.5,0.5,0.0,0.9038091913903432,0.09619080860965677,0.0,1.0,0.0,0.0,7.410666221001518,True,0.7702990110529377,77.02990110529377,0.9519045956951715
